,insee,nom,surf_ha,x,y
16332,32326,Pouylebon,1453.0,0.3025725,43.544987
16333,32167,Laas,1104.0,0.30100915,43.47175
16334,65426,Sinzos,425.0,0.21134107,43.219723
16335,32077,Castelnau-d'Anglès,1199.0,0.29630437,43.61628
16336,32033,Bazian,1270.0,0.31726277,43.66866
16337,32030,Bars,1077.0,0.30239663,43.511375
16338,32037,Beaumont,757.0,0.29122156,43.937756
16339,32292,Mouchan,1327.0,0.30626917,43.899372
16340,24191,Fraisse,2146.0,0.30303106,44.933834
16341,24487,Saint-Pierre-d'Eyraud,2633.0,0.3222041,44.8738
16342,32427,Sembouès,263.0,0.17242724,43.463295
16343,76351,Le Havre,5996.0,0.13894387,49.495247
16344,72176,Le Lude,6876.0,0.15042129,47.640163
16345,72182,Mansigné,3651.0,0.13329075,47.74132
16346,16110,Courcôme,2990.0,0.14899474,45.98573
16347,47039,Boussès,4726.0,0.082597144,44.153774
16348,33316,Pellegrue,3808.0,0.095336646,44.7381
16349,32119,Eauze,7017.0,0.105606034,43.860664
16350,32001,Aignan,3214.0,0.08748556,43.694565
16351,24354,La Roche-Chalais,8966.0,0.05461524,45.13569
16352,14243,Équemauville,606.0,0.20973238,49.403385
16353,86300,Yversay,595.0,0.20568898,46.67247
16354,86147,Marigny-Chemereau,1158.0,0.21641803,46.42574
16355,72251,René,1261.0,0.21702637,48.27697
16356,72164,Livet-en-Saosnois,162.0,0.21045025,48.356255
16357,72095,Coulaines,396.0,0.21210821,48.0334
16358,61198,Guerquesalles,864.0,0.21637934,48.901432
16359,61304,Neuilly-le-Bisson,600.0,0.21936314,48.504738
16360,47150,Longueville,478.0,0.21926005,44.46251
16361,32240,Mascaras,598.0,0.22368237,43.551792
16362,33402,Sainte-Foy-la-Grande,57.0,0.21777146,44.84094
16363,16240,Nabinaud,592.0,0.2099512,45.293224
16364,16227,Montignac-le-Coq,1026.0,0.21508947,45.341644
16365,65272,Lhez,87.0,0.19619697,43.2036
16366,16241,Nanclars,574.0,0.22310364,45.8438
16367,16184,Lichères,496.0,0.2163642,45.903877
16368,65301,Marseillan,445.0,0.21367368,43.300697
16369,65115,Cabanac,565.0,0.2254757,43.27376
16370,65298,Marquerie,353.0,0.20814496,43.259876
16371,65204,Gonez,113.0,0.2098311,43.233765
16372,32050,Betplan,548.0,0.20921218,43.418476
16373,76563,Saint-Aubin-Routot,684.0,0.31837544,49.52258
16374,72270,Saint-Calez-en-Saosnois,729.0,0.310695,48.30812
16375,72002,Aillières-Beauvoir,1515.0,0.32043913,48.400517
16376,76660,Sandouville,1523.0,0.30136025,49.479015
16377,61054,Le Bosc-Renoult,1281.0,0.30902883,48.91538
16378,61082,Le Chalange,633.0,0.3125439,48.59221
16379,61251,Marchemaisons,884.0,0.3145901,48.522247
16380,61415,Saint-Léger-sur-Sarthe,1329.0,0.3172371,48.494625
16381,61181,Gacé,650.0,0.30788997,48.79058
16382,86016,Avanton,1082.0,0.30459365,46.66389
16383,37004,Anché,796.0,0.3073242,47.132244
16384,37241,Savigné-sur-Lathan,1785.0,0.32683995,47.44951
16385,37197,Rigny-Ussé,1403.0,0.3047758,47.251022
16386,16147,Gardes-le-Pontaroux,1335.0,0.3099093,45.509884
16387,47298,Sénestis,1128.0,0.23785968,44.42119
16388,47326,Virazeil,1994.0,0.23880343,44.51157
16389,16325,Saint-Gourson,1008.0,0.3120728,45.95235
16390,16368,Sers,1420.0,0.31933227,45.585056
16391,24247,Lusignac,786.0,0.31542102,45.32527
16392,37198,Rillé,2380.0,0.21827161,47.445786
16393,16047,Blanzaguet-Saint-Cybard,1194.0,0.3125801,45.47351
16394,16282,La Rochette,1111.0,0.30983865,45.797558
16395,76615,Saint-Martin-du-Bec,405.0,0.202455,49.60101
16396,16055,Bouëx,1574.0,0.31813687,45.62491
16397,16415,Vindelle,1100.0,0.10889947,45.72142
16398,47222,La Réunion,2814.0,0.11835272,44.282978
16399,47108,Gaujac,719.0,0.11551822,44.491367
16400,32079,Castelnau d'Auzan Labarrère,5710.0,0.10925045,43.950325
16401,32109,Couloumé-Mondebat,2320.0,0.113867804,43.63531
16402,33491,Saint-Vivien-de-Monségur,1585.0,0.11677018,44.616173
16403,32235,Margouët-Meymes,1778.0,0.11757837,43.725677
16404,32036,Beaumarchés,3283.0,0.10647189,43.58664
16405,24376,Saint-Aulaye-Puymangou,4631.0,0.12218987,45.182865
16406,24165,Eygurande-et-Gardedeuil,3613.0,0.121095054,45.07907
16407,24264,Ménesplet,1908.0,0.105925396,45.004063
16408,16236,Mouthiers-sur-Boëme,3473.0,0.122256346,45.557407
16409,24454,Saint-Martin-de-Gurson,2496.0,0.11639119,44.96175
16410,16113,La Couronne,2875.0,0.10932756,45.60972
16411,14333,Honfleur,1377.0,0.23826972,49.412815
16412,86145,Marçay,3093.0,0.22619538,46.47093
16413,66091,Lamanère,2378.0,2.5199716,42.35768
16414,76609,Sainte-Marie-au-Bosc,325.0,0.2043333,49.665237
16415,66061,Coustouges,1690.0,2.6374924,42.356483
16416,2A065,Cargèse,4654.0,8.626758,42.154453
16417,2A198,Ota,3816.0,8.733565,42.254986
16418,2A348,Vico,5220.0,8.73002,42.15076
16419,2A212,Piana,6274.0,8.629179,42.226017
16420,2A028,Balogna,2775.0,8.754268,42.187386
16421,2A279,Serriera,3691.0,8.732619,42.3071
16422,2A203,Partinello,1869.0,8.68965,42.319027
16423,2A197,Osani,5164.0,8.62308,42.343227
16424,2A154,Marignana,5507.0,8.719638,42.20802
16425,14500,Pierrefitte-en-Auge,544.0,0.2002377,49.25452
16426,76693,Le Tilleul,612.0,0.20519803,49.68546
16427,76341,Harfleur,421.0,0.19673467,49.513508
16428,72147,La Guierche,793.0,0.20131357,48.118855
16429,72194,Meurcé,618.0,0.20149717,48.236855
16430,72310,Saint-Pavace,517.0,0.19519775,48.041027
16431,72008,Arnage,1079.0,0.19114506,47.928593
16432,14706,Tourville-en-Auge,318.0,0.19550157,49.32007
16433,86167,Monts-sur-Guesnes,1138.0,0.1930808,46.91269
16434,47130,Lagruère,992.0,0.2661167,44.39805
16435,86134,Linazay,922.0,0.19159773,46.16667
16436,65297,Mansan,212.0,0.1922522,43.341015
16437,16140,Fontclaireau,563.0,0.19680195,45.891685
16438,16383,Tourriers,673.0,0.19373411,45.793507
16439,16166,L'Isle-d'Espagnac,604.0,0.19941786,45.66385
16440,16382,Torsac,2859.0,0.20871897,45.56865
16441,24449,Saint-Martial-d'Artenset,3240.0,0.21705426,45.001656
16442,65131,Castelvieilh,533.0,0.20127925,43.28096
16443,65103,Bouilh-Péreuilh,787.0,0.19205134,43.309258
16444,65361,Peyrun,401.0,0.19218591,43.330086
16445,65418,Sénac,906.0,0.18845694,43.35847
16446,65346,Oueilloux,440.0,0.1814455,43.174755
16447,65303,Mascaras,479.0,0.17419304,43.192112
16448,65010,Angos,301.0,0.16233635,43.198544
16449,65270,Lespouey,296.0,0.17104416,43.21222
16450,65120,Calavanté,209.0,0.16383058,43.20416
16451,65259,Lansac,384.0,0.17165938,43.221333
16452,65436,Souyeaux,613.0,0.16718611,43.24122
16453,65265,Laslades,531.0,0.16469568,43.230515
16454,65225,Hourc,200.0,0.17566678,43.249916
16455,65285,Louit,498.0,0.16080476,43.300766
16456,65151,Collongues,216.0,0.16807438,43.28962
16457,65133,Castéra-Lou,487.0,0.15597378,43.322243
16458,65063,Barbazan-Dessus,420.0,0.14337918,43.164177
16459,65005,Allier,374.0,0.12597696,43.17998
16460,65062,Barbazan-Debat,986.0,0.1295367,43.201626
16461,65104,Boulin,250.0,0.13528468,43.254078
16462,65269,Lescurry,509.0,0.1571527,43.3367
16463,76596,Saint-Laurent-de-Brèvedent,785.0,0.26880634,49.53286
16464,65242,Lacassagne,663.0,0.15353182,43.355515
16465,76206,Cuverville,457.0,0.26447672,49.66535
16466,65161,Escondeaux,381.0,0.13327324,43.345867
16467,65314,Monfaucon,1053.0,0.121198714,43.454357
16468,76357,Hermeville,376.0,0.2590821,49.59727
16469,65414,Ségalas,605.0,0.13050365,43.409813
16470,65375,Rabastens-de-Bigorre,924.0,0.15638046,43.385544
16471,65410,Sarrouilles,434.0,0.13033266,43.23134
16472,32464,Villecomtal-sur-Arros,1130.0,0.20090665,43.400223
16473,32152,Haget,925.0,0.16167629,43.41662
16474,32039,Beccas,341.0,0.15638475,43.432415
16475,14687,Le Theil-en-Auge,279.0,0.25227946,49.347313
16476,32225,Malabat,545.0,0.19351448,43.431843
16477,76196,Criquetot-l'Esneval,1366.0,0.26750258,49.63731
16478,32099,Cazaux-Villecomtal,411.0,0.17440933,43.447536
16479,76014,Angerville-l'Orcher,990.0,0.29160213,49.586296
16480,32058,Blousson-Sérian,529.0,0.1938137,43.45895
16481,72260,Ruaudin,1383.0,0.2658659,47.943382
16482,86096,Doussay,2719.0,0.27168503,46.8403
16483,86297,Vouneuil-sous-Biard,2624.0,0.27017307,46.578854
16484,86271,Thurageau,3532.0,0.2677593,46.777657
16485,86197,Pouant,2687.0,0.27832916,47.01944
16486,86003,Anché,1644.0,0.2705047,46.349724
16487,72023,Ballon-Saint Mars,3181.0,0.2526571,48.171364
16488,72191,Mayet,5422.0,0.2797365,47.764534
16489,72283,Saint-Germain-d'Arcé,2924.0,0.2865367,47.62756
16490,72386,Yvré-l'Évêque,2769.0,0.281464,48.023373
16491,72058,Changé,3527.0,0.2970918,47.978874
16492,72329,Savigné-l'Évêque,2851.0,0.28793514,48.083252
16493,61051,Boitron,1347.0,0.2658868,48.569237
16494,61275,Le Merlerault,1925.0,0.28084314,48.701138
16495,37117,Hommes,3033.0,0.2829271,47.42328
16496,37007,Assay,1464.0,0.27644044,47.06773
16497,16385,Touvre,914.0,0.26771548,45.658443
16498,14536,La Rivière-Saint-Sauveur,539.0,0.26764664,49.408215
16499,24482,Saint-Paul-Lizonne,938.0,0.2830086,45.317055
16500,14260,Fauguernon,764.0,0.269041,49.189457
16501,37129,Ligré,2782.0,0.27154917,47.10897
16502,14426,Le Mesnil-sur-Blangy,742.0,0.2617692,49.25938
16503,37223,Saint-Laurent-de-Lin,1386.0,0.27154902,47.513023
16504,37279,Villiers-au-Bouin,3048.0,0.2839823,47.582916
16505,16300,Val-de-Bonnieure,2814.0,0.29223353,45.843533
16506,24216,La Jemaye-Ponteyraud,3354.0,0.2593363,45.164013
16507,16162,Gurat,1601.0,0.26555386,45.436047
16508,16268,Poursac,1146.0,0.26470694,45.961678
16509,24436,Saint-Laurent-des-Hommes,3239.0,0.25244665,45.044518
16510,24465,Saint-Michel-de-Double,2960.0,0.27435538,45.09139
16511,14644,Saint-Philbert-des-Champs,1209.0,0.2755681,49.211895
16512,16061,Brie,3428.0,0.26640302,45.73438
16513,47199,Pardaillan,1965.0,0.2681232,44.668236
16514,47134,Lannes,3276.0,0.2863429,44.02323
16515,47110,Gontaud-de-Nogaret,2961.0,0.29224426,44.461185
16516,47167,Mézin,3180.0,0.26768035,44.05959
16517,33378,Saint-Avit-Saint-Nazaire,1880.0,0.27504507,44.848106
16518,24182,Le Fleix,1798.0,0.26232067,44.881138
16519,86151,Maulay,2301.0,0.21550852,46.968082
16520,14578,Saint-Gatien-des-Bois,4914.0,0.18671459,49.35087
16521,86075,Chouppes,3181.0,0.16798128,46.807842
16522,72243,Pontvallain,3538.0,0.19902939,47.758636
16523,72181,Le Mans,5275.0,0.20009406,47.988613
16524,86024,Béruges,3286.0,0.20194393,46.55529
16525,86039,Brux,3611.0,0.19243106,46.25033
16526,86093,Dercé,1232.0,0.20901428,46.939613
16527,16078,Champniers,4531.0,0.19623615,45.716747
16528,16143,Fouquebrune,2782.0,0.19660386,45.527023
16529,24380,Saint-Barthélemy-de-Bellegarde,3332.0,0.19271593,45.080166
16530,24490,Saint-Privat-en-Périgord,4444.0,0.20919003,45.226067
16531,86048,Chabournay,588.0,0.26927105,46.719746
16532,16408,Villebois-Lavalette,720.0,0.28215232,45.478283
16533,24058,Bourg-du-Bost,731.0,0.26324606,45.266968
16534,24128,Comberanche-et-Épeluche,392.0,0.28000948,45.277176
16535,61264,Ménil-Froger,528.0,0.2652076,48.731155
16536,14421,Le Mesnil-Guillaume,389.0,0.2829891,49.10511
16537,61492,Trémont,643.0,0.2735813,48.599556
16538,76533,Rogerville,948.0,0.26004407,49.487762
16539,32332,Préneron,871.0,0.26922902,43.727455
16540,47229,Saint-Astier,952.0,0.27088684,44.728497
16541,47126,Lachapelle,458.0,0.2595476,44.574474
16542,47047,Cambes,926.0,0.27791113,44.596714
16543,47267,Saint-Pierre-de-Buzet,853.0,0.26975432,44.258408
16544,33246,Ligueux,506.0,0.26306444,44.79259
16545,32072,Callian,788.0,0.26550844,43.632473
16546,76268,Fongueusemare,1195.0,0.30989036,49.67466
16547,76250,Étainhus,834.0,0.30830845,49.567112
16548,72196,Mézières-sur-Ponthouin,1804.0,0.2981104,48.201992
16549,72374,Villaines-la-Carelle,1484.0,0.29550537,48.387203
16550,72326,Saosnes,1137.0,0.2868832,48.325764
16551,72171,Louzes,824.0,0.29301587,48.42796
16552,14326,Hermival-les-Vaux,1395.0,0.2919788,49.166374
16553,14077,Blangy-le-Château,1063.0,0.2832849,49.24675
16554,14563,Saint-Benoît-d'Hébertot,720.0,0.27254587,49.324806
16555,76390,Les Loges,1495.0,0.28432068,49.69747
16556,72104,Courgains,1478.0,0.27655926,48.290615
16557,76489,Oudalle,977.0,0.2828163,49.488174
16558,61183,Gâprée,1010.0,0.2932439,48.624958
16559,61416,Saint-Léonard-des-Parcs,1346.0,0.27828312,48.647186
16560,61307,Neuville-sur-Touques,1553.0,0.2811041,48.8625
16561,14303,Glos,1301.0,0.28155056,49.124985
16562,76021,Annouville-Vilmesnil,586.0,0.4313585,49.679947
16563,72313,Saint-Pierre-des-Ormes,1024.0,0.42052734,48.293304
16564,14626,Saint-Martin-de-Mailloc,730.0,0.28636438,49.08855
16565,14001,Ablon,1207.0,0.28705537,49.39405
16566,14555,Saint-André-d'Hébertot,984.0,0.29214114,49.303185
16567,14032,Les Authieux-sur-Calonne,1029.0,0.2748538,49.284534
16568,86128,Lencloître,1901.0,0.30306292,46.80498
16569,86113,Iteuil,2192.0,0.2917433,46.48534
16570,86257,Savigny-sous-Faye,1507.0,0.2912426,46.870125
16571,61360,Saint-Agnan-sur-Sarthe,661.0,0.42940906,48.621494
16572,61450,Saint-Quentin-de-Blavou,648.0,0.41934595,48.479183
16573,86158,Migné-Auxances,2891.0,0.304919,46.632065
16574,86133,Ligugé,2285.0,0.29803836,46.520782
16575,86065,Château-Larcher,1546.0,0.30092996,46.41603
16576,72124,Écommoy,2861.0,0.2852725,47.82538
16577,24007,Allemans,1884.0,0.3049138,45.288025
16578,16232,Mornac,2337.0,0.2927459,45.684795
16579,16119,Dignac,2769.0,0.2834856,45.554455
16580,27462,Le Planquay,406.0,0.4256048,49.09366
16581,27149,La Chapelle-Hareng,410.0,0.41763216,49.111042
16582,27671,Vannecrocq,492.0,0.4286406,49.302788
16583,37119,L'Île-Bouchard,359.0,0.4237475,47.123215
16584,24394,Sainte-Croix-de-Mareuil,1226.0,0.42284957,45.465733
16585,47094,Fauguerolles,691.0,0.24433878,44.44667
16586,33462,Saint-Philippe-du-Seignal,339.0,0.25384697,44.82395
16587,32003,Antras,676.0,0.44423255,43.729984
16588,47136,Laperche,848.0,0.4149984,44.546177
16589,47035,Bourgougnague,1176.0,0.4197593,44.61896
16590,32024,Ayguetinte,631.0,0.41901276,43.83262
16591,24477,Saint-Pardoux-de-Drône,865.0,0.419207,45.22299
16592,24267,Mescoules,485.0,0.42532897,44.74155
16593,61474,Gouffern en Auge,16699.0,0.12788983,48.776634
16594,83087,Nans-les-Pins,4946.0,5.7851825,43.378925
16595,76117,Bordeaux-Saint-Clair,1019.0,0.24243906,49.697453
16596,13072,Peynier,2476.0,5.6254573,43.43976
16597,13007,Auriol,4462.0,5.6585574,43.360718
16598,13016,La Bouilladisse,1270.0,5.6203322,43.396988
16599,13086,Roquevaire,2397.0,5.5977387,43.34364
16600,83120,Saint-Zacharie,2692.0,5.7181654,43.37797
16601,13110,Trets,7007.0,5.7001443,43.437824
16602,97424,Cilaos,8432.0,55.458775,-21.143843
16603,97423,Les Trois-Bassins,4254.0,55.329655,-21.11012
16604,97230,La Trinité,4643.0,-60.950333,14.738346
16605,2A232,Pila-Canale,1878.0,8.898411,41.792114
16606,2A284,Sollacaro,2394.0,8.879987,41.741577
16607,2A091,Cognocoli-Monticchi,3563.0,8.865968,41.80233
16608,2A129,Grossa,1843.0,8.8641815,41.60218
16609,2A035,Belvédère-Campomoro,2698.0,8.823673,41.61745
16610,2A249,Propriano,1896.0,8.893787,41.650494
16611,2A189,Olmeto,4388.0,8.90461,41.71206
16612,2A130,Grosseto-Prugna,3184.0,8.875738,41.8833
16613,2A085,Cauro,2766.0,8.893603,41.903934
16614,2A008,Albitreccia,4583.0,8.877836,41.860622
16615,2A228,Pietrosella,3564.0,8.813423,41.828407
16616,2A098,Coti-Chiavari,6258.0,8.752853,41.769184
16617,2A276,Serra-di-Ferro,3288.0,8.812656,41.741302
16618,97125,Saint-François,6095.0,-61.28114,16.272964
16619,97228,Sainte-Marie,4451.0,-61.017628,14.769101
16620,97216,Le Marigot,2163.0,-61.051136,14.780825
16621,30009,Alzon,2767.0,3.447078,43.973904
16622,30017,Arrigas,2021.0,3.4806287,43.990677
16623,30025,Aumessas,2133.0,3.5134556,44.011616
16624,30297,Saint-Sauveur-Camprieu,3204.0,3.4746037,44.10444
16625,48146,Gorges du Tarn Causses,14520.0,3.456473,44.360806
16626,2B195,Ortiporio,502.0,9.3451605,42.45656
16627,2B102,Crocicchia,430.0,9.352595,42.47372
16628,86220,Saint-Gaudent,1178.0,0.2856434,46.11351
16629,86181,Nueil-sous-Faye,1605.0,0.27250096,46.974895
16630,86136,Lizant,1701.0,0.28372866,46.07973
16631,72350,Teloché,2296.0,0.2785019,47.889877
16632,72099,Courcebœufs,1687.0,0.28252047,48.126827
16633,24564,Vanxains,3582.0,0.28959855,45.212357
16634,24569,Vendoire,1168.0,0.28868145,45.412647
16635,24303,Nanteuil-Auriac-de-Bourzac,2089.0,0.28740254,45.380554
16636,16114,Couture,1043.0,0.28859073,45.931362
16637,24029,Beaupouyet,2303.0,0.28515196,44.99663
16638,16318,Saint-Front,1334.0,0.28154442,45.8961
16639,24062,Bouteilles-Saint-Sébastien,1403.0,0.28865716,45.348633
16640,16107,Coulgens,1188.0,0.27674842,45.81375
16641,32455,Troncens,1307.0,0.22053947,43.45455
16642,72372,Vezot,638.0,0.29471648,48.353783
16643,14528,Quetteville,1035.0,0.30069092,49.34166
16644,76726,Vattetot-sur-Mer,527.0,0.28568894,49.72239
16645,14104,Le Brévedent,447.0,0.29448003,49.22727
16646,61122,Coulmer,675.0,0.30240548,48.766224
16647,61266,Le Ménil-Guyon,284.0,0.29475778,48.57989
16648,72227,Panon,236.0,0.3005255,48.339157
16649,86078,Civray,872.0,0.30109367,46.14148
16650,86047,Cernay,331.0,0.3013293,46.835808
16651,61467,Semallé,1430.0,0.15451577,48.473755
16652,86027,Biard,747.0,0.2972983,46.58591
16653,14576,Val-de-Vie,1926.0,0.16237171,48.955063
16654,14620,Saint-Martin-aux-Chartrains,509.0,0.154732,49.308346
16655,14534,Reux,744.0,0.15399106,49.276913
16656,72369,Verneil-le-Chétif,1482.0,0.29819965,47.7198
16657,2B334,Valle-d'Alesani,964.0,9.434586,42.328026
16658,2B194,Ortale,409.0,9.435016,42.31067
16659,2B111,Felce,471.0,9.425154,42.34614
16660,76270,Fontaine-la-Mallet,638.0,0.14095472,49.538948
16661,61098,La Chapelle-près-Sées,985.0,0.15361123,48.567043
16662,2B216,Piazzali,78.0,9.4064865,42.31985
16663,2B225,Pietra-di-Verde,872.0,9.444446,42.292717
16664,2B234,Piobetta,484.0,9.367402,42.340557
16665,14082,La Boissière,205.0,0.13243449,49.13033
16666,2B321,Tarrano,388.0,9.401939,42.344246
16667,2B227,Pietricaggio,547.0,9.376153,42.329403
16668,2B155,Matra,650.0,9.388295,42.282833
16669,2B201,Pancheraccia,1441.0,9.405021,42.196533
16670,2B002,Aghione,3376.0,9.411873,42.09859
16671,2B075,Casevecchie,903.0,9.367792,42.135662
16672,2B126,Giuncaggio,1612.0,9.383812,42.19113
16673,2B356,Zalana,1321.0,9.381384,42.2538
16674,32446,Tillac,1254.0,0.26498368,43.478985
16675,32110,Courrensan,2545.0,0.24235475,43.84262
16676,32190,Lannepax,3107.0,0.22497778,43.807743
16677,16291,Ruelle-sur-Touvre,1064.0,0.23071441,45.68378
16678,16120,Dirac,2951.0,0.24153984,45.598476
16679,24159,Échourgnac,3485.0,0.22307764,45.129086
16680,32149,Gondrin,3492.0,0.26032022,43.878815
16681,32133,Fourcès,2373.0,0.22864652,43.995113
16682,47021,Barbaste,3879.0,0.24418935,44.158737
16683,14102,Le Breuil-en-Auge,939.0,0.21842347,49.227573
16684,86204,Quinçay,2978.0,0.21849068,46.605297
16685,72217,Neuville-sur-Sarthe,2305.0,0.21473204,48.07554
16686,72306,Saint-Ouen-en-Belin,1528.0,0.21237245,47.83575
16687,16024,Aussac-Vadalle,1749.0,0.21566604,45.82172
16688,61310,Nonant-le-Pin,1846.0,0.20721182,48.703335
16689,61010,Aubry-le-Panthou,689.0,0.22742766,48.854733
16690,72175,Luché-Pringé,4952.0,0.09609312,47.70361
16691,49228,Noyant-Villages,30102.0,0.104532264,47.52426
16692,47302,Sos,5310.0,0.12680057,44.057156
16693,24294,Montpon-Ménestérol,4639.0,0.1554438,45.019516
16694,16393,Vars,2746.0,0.13637531,45.756374
16695,32115,Dému,2880.0,0.1664213,43.76173
16696,47148,Leyritz-Moncassin,2038.0,0.17644946,44.33336
16697,47093,Fargues-sur-Ourbise,4450.0,0.15742806,44.230118
16698,47101,Fourques-sur-Garonne,1397.0,0.1547314,44.456013
16699,47024,Beaupuy,821.0,0.14533754,44.532623
16700,33467,Saint-Quentin-de-Caplong,1125.0,0.13745096,44.795147
16701,33160,Eynesse,756.0,0.14923196,44.819733
16702,33094,Caplong,943.0,0.15022595,44.76728
16703,24288,Montazeau,1396.0,0.13119735,44.903164
16704,76404,Manéglise,835.0,0.25684085,49.56636
16705,24306,Nastringues,620.0,0.14978482,44.87224
16706,24370,Saint-Antoine-de-Breuilh,1804.0,0.14466983,44.841354
16707,32081,Castelnavet,1804.0,0.13768046,43.67336
16708,32450,Tourdun,698.0,0.15860167,43.54715
16709,32164,Juillac,756.0,0.12267479,43.542027
16710,32233,Marciac,2086.0,0.15632991,43.521317
16711,32383,Saint-Justin,1329.0,0.14849134,43.48374
16712,32111,Courties,606.0,0.1534589,43.574093
16713,33136,Cours-de-Monségur,958.0,0.12706167,44.651653
16714,33520,Taillecavat,952.0,0.15731901,44.65138
16715,32064,Bretagne-d'Armagnac,1234.0,0.13522732,43.889034
16716,32031,Bascous,1030.0,0.13622311,43.7944
16717,86286,Verrue,2859.0,0.17851514,46.869587
16718,14593,Saint-Hymer,1252.0,0.16741006,49.243603
16719,14492,Pennedepie,567.0,0.16368559,49.40116
16720,76361,Heuqueville,521.0,0.15259747,49.61781
16721,72380,Vivoin,1838.0,0.16235761,48.24083
16722,61139,Crouttes,1351.0,0.13697028,48.92196
16723,14280,Formentin,599.0,0.13606423,49.203297
16724,14435,Les Monceaux,379.0,0.13050441,49.110752
16725,14238,Englesqueville-en-Auge,366.0,0.15028816,49.33169
16726,14131,Canapville,253.0,0.13587023,49.31672
16727,76296,Gainneville,461.0,0.2555509,49.518005
16728,14202,Cricquebœuf,186.0,0.13914405,49.397266
16729,37258,Thizay,693.0,0.14146857,47.163834
16730,49114,Courléon,1400.0,0.14737435,47.381042
16731,72257,Rouillon,923.0,0.14202833,48.000557
16732,24533,Servanches,2064.0,0.16477357,45.133217
16733,16189,Londigny,986.0,0.14107591,46.084568
16734,16098,La Chèvrerie,468.0,0.13588683,46.044052
16735,16069,Cellettes,941.0,0.1454157,45.864037
16736,16173,Juillé,864.0,0.14243563,45.926693
16737,61464,Sées,4039.0,0.16943099,48.604427
16738,72005,Ancinnes,2742.0,0.17351806,48.360245
16739,86068,Chaunay,3876.0,0.15818654,46.205364
16740,86083,Coulombiers,2838.0,0.17341699,46.493793
16741,86045,Celle-Lévescault,4277.0,0.17005359,46.39901
